evaluation_id,student_id,subject_id,evaluation_date,comments,point
1259,OGB/2024/139,subject_25,2024-09-22,Below average performance,2
1260,OGB/2024/139,subject_15,2024-09-24,Very bad performance,0
1261,OGB/2024/139,subject_26,2024-10-04,Very bad performance,0
1262,OGB/2024/139,subject_6,2024-10-01,Excellent performance,10
1263,OGB/2024/139,subject_18,2024-09-22,Good performance,8
1264,OGB/2024/140,subject_9,2024-10-06,Very bad performance,0
1265,OGB/2024/140,subject_7,2024-09-10,Very bad performance,0
1266,OGB/2024/140,subject_6,2024-09-23,Very bad performance,0
1267,OGB/2024/140,subject_8,2024-09-08,Fair performance,6
1268,OGB/2024/140,subject_10,2024-09-28,Excellent performance,10
1269,OGB/2024/140,subject_1,2024-10-04,Excellent performance,10
1270,OGB/2024/140,subject_3,2024-09-24,Fair performance,6
1271,OGB/2024/140,subject_4,2024-09-15,Good performance,8
1272,OGB/2024/140,subject_2,2024-09-10,Average performance,4
1273,OGB/2024/141,subject_5,2024-09-21,Good performance,8
1274,OGB/2024/141,subject_2,2024-10-03,Very bad performance,0
1275,OGB/2024/141,subject_22,2024-09-11,Good performance,8
1276,OGB/2024/141,subject_24,2024-09-25,Good performance,8
1277,OGB/2024/141,subject_1,2024-09-20,Average performance,4
1278,OGB/2024/141,subject_13,2024-09-17,Very bad performance,0
1279,OGB/2024/141,subject_25,2024-09-14,Average performance,4
1280,OGB/2024/141,subject_27,2024-09-26,Below average performance,2
1281,OGB/2024/141,subject_21,2024-09-17,Excellent performance,10
1282,OGB/2024/141,subject_28,2024-10-07,Good performance,8
1283,OGB/2024/142,subject_7,2024-09-10,Very bad performance,0
1284,OGB/2024/142,subject_6,2024-10-01,Excellent performance,10
1285,OGB/2024/142,subject_1,2024-10-07,Below average performance,2
1286,OGB/2024/142,subject_10,2024-10-06,Fair performance,6
1287,OGB/2024/142,subject_2,2024-09-12,Below average performance,2
1288,OGB/2024/142,subject_9,2024-09-17,Excellent performance,10
1289,OGB/2024/142,subject_3,2024-09-17,Excellent performance,10
1290,OGB/2024/142,subject_4,2024-09-07,Very bad performance,0
1291,OGB/2024/142,subject_8,2024-09-17,Good performance,8
1292,OGB/2024/143,subject_7,2024-09-15,Below average performance,2
1293,OGB/2024/143,subject_4,2024-09-25,Good performance,8
1294,OGB/2024/143,subject_6,2024-09-08,Fair performance,6
1295,OGB/2024/143,subject_8,2024-09-29,Good performance,8
1296,OGB/2024/143,subject_9,2024-10-06,Excellent performance,10
1297,OGB/2024/143,subject_1,2024-10-05,Average performance,4
1298,OGB/2024/143,subject_10,2024-09-20,Excellent performance,10
1299,OGB/2024/143,subject_3,2024-10-01,Average performance,4
1300,OGB/2024/143,subject_5,2024-09-15,Very bad performance,0
1301,OGB/2024/144,subject_7,2024-09-25,Excellent performance,10
1302,OGB/2024/144,subject_4,2024-10-06,Very bad performance,0
1303,OGB/2024/144,subject_6,2024-09-27,Excellent performance,10
1304,OGB/2024/144,subject_5,2024-10-07,Average performance,4
1305,OGB/2024/144,subject_9,2024-09-07,Good performance,8
1306,OGB/2024/144,subject_3,2024-09-15,Average performance,4
1307,OGB/2024/144,subject_1,2024-09-17,Excellent performance,10
1308,OGB/2024/144,subject_2,2024-09-30,Average performance,4
1309,OGB/2024/145,subject_29,2024-09-07,Average performance,4
1310,OGB/2024/145,subject_13,2024-10-07,Excellent performance,10
1311,OGB/2024/145,subject_22,2024-09-27,Excellent performance,10
1312,OGB/2024/145,subject_5,2024-09-18,Very bad performance,0
1313,OGB/2024/145,subject_1,2024-10-03,Good performance,8
1314,OGB/2024/145,subject_2,2024-09-10,Excellent performance,10
1315,OGB/2024/145,subject_18,2024-10-06,Good performance,8
1316,OGB/2024/145,subject_23,2024-09-21,Below average performance,2
1317,OGB/2024/145,subject_15,2024-09-10,Very bad performance,0
1318,OGB/2024/146,subject_6,2024-10-07,Fair performance,6
1319,OGB/2024/146,subject_10,2024-09-14,Excellent performance,10
1320,OGB/2024/146,subject_2,2024-09-16,Very bad performance,0
1321,OGB/2024/146,subject_8,2024-09-26,Good performance,8
1322,OGB/2024/146,subject_9,2024-09-12,Fair performance,6
1323,OGB/2024/146,subject_4,2024-09-13,Good performance,8
1324,OGB/2024/146,subject_3,2024-09-20,Very bad performance,0
1325,OGB/2024/146,subject_1,2024-09-25,Below average performance,2
1326,OGB/2024/147,subject_17,2024-10-03,Fair performance,6
1327,OGB/2024/147,subject_1,2024-09-09,Fair performance,6
1328,OGB/2024/147,subject_24,2024-09-17,Very bad performance,0
1329,OGB/2024/147,subject_25,2024-09-10,Good performance,8
1330,OGB/2024/147,subject_14,2024-09-13,Very bad performance,0
1331,OGB/2024/147,subject_5,2024-09-20,Excellent performance,10
1332,OGB/2024/147,subject_18,2024-10-05,Good performance,8
1333,OGB/2024/147,subject_16,2024-09-09,Very bad performance,0
1334,OGB/2024/147,subject_28,2024-09-27,Good performance,8
1335,OGB/2024/148,subject_29,2024-09-15,Below average performance,2
1336,OGB/2024/148,subject_14,2024-09-28,Excellent performance,10
1337,OGB/2024/148,subject_13,2024-09-12,Excellent performance,10
1338,OGB/2024/148,subject_24,2024-09-18,Excellent performance,10
1339,OGB/2024/148,subject_17,2024-10-01,Excellent performance,10
1340,OGB/2024/148,subject_2,2024-09-10,Very bad performance,0
1341,OGB/2024/148,subject_18,2024-09-16,Fair performance,6
1342,OGB/2024/148,subject_28,2024-10-06,Very bad performance,0
1343,OGB/2024/148,subject_21,2024-09-22,Excellent performance,10
1344,OGB/2024/148,subject_15,2024-09-14,Excellent performance,10
1345,OGB/2024/149,subject_4,2024-09-20,Very bad performance,0
1346,OGB/2024/149,subject_5,2024-09-11,Excellent performance,10
1347,OGB/2024/149,subject_3,2024-09-10,Fair performance,6
1348,OGB/2024/149,subject_8,2024-09-24,Excellent performance,10
1349,OGB/2024/149,subject_1,2024-09-19,Fair performance,6
1350,OGB/2024/149,subject_9,2024-09-10,Very bad performance,0
1351,OGB/2024/149,subject_10,2024-09-18,Below average performance,2
1352,OGB/2024/149,subject_6,2024-09-18,Below average performance,2
1353,OGB/2024/150,subject_5,2024-09-16,Excellent performance,10
1354,OGB/2024/150,subject_1,2024-09-12,Very bad performance,0
1355,OGB/2024/150,subject_9,2024-09-29,Below average performance,2
1356,OGB/2024/150,subject_7,2024-09-08,Fair performance,6
1357,OGB/2024/150,subject_4,2024-10-04,Excellent performance,10
1358,OGB/2024/150,subject_10,2024-10-06,Below average performance,2
1359,OGB/2024/150,subject_2,2024-10-02,Excellent performance,10
1360,OGB/2024/150,subject_6,2024-09-26,Fair performance,6
1361,OGB/2024/150,subject_8,2024-10-04,Good performance,8
1362,OGB/2024/150,subject_3,2024-10-01,Very bad performance,0
1363,OGB/2024/151,subject_17,2024-09-10,Excellent performance,10
1364,OGB/2024/151,subject_6,2024-09-18,Fair performance,6
1365,OGB/2024/151,subject_16,2024-10-04,Excellent performance,10
1366,OGB/2024/151,subject_14,2024-09-08,Very bad performance,0
1367,OGB/2024/151,subject_1,2024-09-30,Excellent performance,10
1368,OGB/2024/151,subject_27,2024-09-16,Good performance,8
1369,OGB/2024/151,subject_24,2024-09-13,Fair performance,6
1370,OGB/2024/151,subject_5,2024-10-01,Excellent performance,10
1371,OGB/2024/151,subject_28,2024-09-14,Excellent performance,10
1372,OGB/2024/152,subject_2,2024-09-27,Below average performance,2
1373,OGB/2024/152,subject_6,2024-09-13,Below average performance,2
1374,OGB/2024/152,subject_17,2024-09-17,Good performance,8
1375,OGB/2024/152,subject_1,2024-09-17,Good performance,8
1376,OGB/2024/152,subject_18,2024-09-25,Very bad performance,0
1377,OGB/2024/152,subject_16,2024-09-29,Good performance,8
1378,OGB/2024/152,subject_24,2024-09-25,Excellent performance,10
1379,OGB/2024/152,subject_15,2024-09-26,Excellent performance,10
1380,OGB/2024/152,subject_26,2024-10-02,Below average performance,2
1381,OGB/2024/153,subject_4,2024-09-21,Excellent performance,10
1382,OGB/2024/153,subject_5,2024-09-20,Excellent performance,10
1383,OGB/2024/153,subject_2,2024-09-10,Very bad performance,0
1384,OGB/2024/153,subject_9,2024-09-13,Good performance,8
1385,OGB/2024/153,subject_1,2024-09-15,Excellent performance,10
1386,OGB/2024/153,subject_10,2024-09-28,Fair performance,6
1387,OGB/2024/153,subject_8,2024-09-11,Very bad performance,0
1388,OGB/2024/153,subject_3,2024-10-07,Fair performance,6
1389,OGB/2024/154,subject_7,2024-09-11,Good performance,8
1390,OGB/2024/154,subject_3,2024-10-05,Fair performance,6
1391,OGB/2024/154,subject_4,2024-09-30,Very bad performance,0
1392,OGB/2024/154,subject_6,2024-10-07,Excellent performance,10
1393,OGB/2024/154,subject_2,2024-09-23,Average performance,4
1394,OGB/2024/154,subject_10,2024-09-25,Very bad performance,0
1395,OGB/2024/154,subject_5,2024-09-23,Excellent performance,10
1396,OGB/2024/154,subject_9,2024-09-18,Below average performance,2
1397,OGB/2024/155,subject_9,2024-10-06,Below average performance,2
1398,OGB/2024/155,subject_2,2024-10-02,Below average performance,2
1399,OGB/2024/155,subject_8,2024-09-09,Excellent performance,10
1400,OGB/2024/155,subject_3,2024-09-07,Below average performance,2
1401,OGB/2024/155,subject_7,2024-09-20,Very bad performance,0
1402,OGB/2024/155,subject_1,2024-09-18,Excellent performance,10
1403,OGB/2024/155,subject_5,2024-09-25,Good performance,8
1404,OGB/2024/155,subject_10,2024-09-18,Fair performance,6
1405,OGB/2024/156,subject_27,2024-09-13,Good performance,8
1406,OGB/2024/156,subject_17,2024-09-30,Good performance,8
1407,OGB/2024/156,subject_22,2024-10-02,Fair performance,6
1408,OGB/2024/156,subject_5,2024-09-18,Excellent performance,10
1409,OGB/2024/156,subject_14,2024-09-26,Below average performance,2
1410,OGB/2024/156,subject_15,2024-10-03,Fair performance,6
1411,OGB/2024/156,subject_21,2024-09-18,Fair performance,6
1412,OGB/2024/156,subject_2,2024-10-06,Very bad performance,0
1413,OGB/2024/156,subject_18,2024-09-13,Very bad performance,0
1414,OGB/2024/156,subject_28,2024-09-13,Very bad performance,0
1415,OGB/2024/157,subject_24,2024-09-24,Good performance,8
1416,OGB/2024/157,subject_21,2024-10-01,Excellent performance,10
1417,OGB/2024/157,subject_15,2024-10-06,Good performance,8
1418,OGB/2024/157,subject_6,2024-09-25,Very bad performance,0
1419,OGB/2024/157,subject_28,2024-10-03,Good performance,8
1420,OGB/2024/157,subject_29,2024-09-16,Excellent performance,10
1421,OGB/2024/157,subject_5,2024-09-26,Good performance,8
1422,OGB/2024/157,subject_23,2024-09-08,Excellent performance,10
1423,OGB/2024/157,subject_13,2024-10-01,Good performance,8
1424,OGB/2024/158,subject_14,2024-09-11,Fair performance,6
1425,OGB/2024/158,subject_22,2024-09-15,Fair performance,6
1426,OGB/2024/158,subject_6,2024-09-15,Very bad performance,0
1427,OGB/2024/158,subject_27,2024-10-04,Excellent performance,10
1428,OGB/2024/158,subject_18,2024-10-07,Fair performance,6
1429,OGB/2024/158,subject_26,2024-09-21,Fair performance,6
1430,OGB/2024/158,subject_28,2024-10-02,Excellent performance,10
1431,OGB/2024/158,subject_23,2024-10-05,Good performance,8
1432,OGB/2024/158,subject_24,2024-10-01,Excellent performance,10
1433,OGB/2024/158,subject_16,2024-10-07,Very bad performance,0
1434,OGB/2024/159,subject_5,2024-10-03,Average performance,4
1435,OGB/2024/159,subject_14,2024-09-16,Excellent performance,10
1436,OGB/2024/159,subject_27,2024-09-24,Very bad performance,0
1437,OGB/2024/159,subject_18,2024-10-04,Fair performance,6
1438,OGB/2024/159,subject_21,2024-09-24,Average performance,4
1439,OGB/2024/159,subject_25,2024-10-05,Fair performance,6
1440,OGB/2024/159,subject_24,2024-10-01,Excellent performance,10
1441,OGB/2024/159,subject_29,2024-09-28,Average performance,4
1442,OGB/2024/159,subject_15,2024-10-04,Excellent performance,10
1443,OGB/2024/160,subject_5,2024-09-29,Very bad performance,0
1444,OGB/2024/160,subject_9,2024-09-18,Excellent performance,10
1445,OGB/2024/160,subject_1,2024-09-18,Good performance,8
1446,OGB/2024/160,subject_6,2024-09-20,Good performance,8
1447,OGB/2024/160,subject_3,2024-09-14,Excellent performance,10
1448,OGB/2024/160,subject_4,2024-10-02,Average performance,4
1449,OGB/2024/160,subject_10,2024-09-11,Excellent performance,10
1450,OGB/2024/160,subject_7,2024-09-15,Excellent performance,10
1451,OGB/2024/160,subject_2,2024-09-29,Below average performance,2
1452,OGB/2024/160,subject_8,2024-10-04,Good performance,8
1453,OGB/2024/161,subject_2,2024-09-22,Very bad performance,0
1454,OGB/2024/161,subject_4,2024-09-20,Excellent performance,10
1455,OGB/2024/161,subject_9,2024-09-17,Fair performance,6
1456,OGB/2024/161,subject_10,2024-09-18,Very bad performance,0
1457,OGB/2024/161,subject_8,2024-09-12,Excellent performance,10
1458,OGB/2024/161,subject_7,2024-09-20,Very bad performance,0
1459,OGB/2024/161,subject_6,2024-09-28,Below average performance,2
1460,OGB/2024/161,subject_1,2024-09-21,Good performance,8
1461,OGB/2024/162,subject_5,2024-09-24,Excellent performance,10
1462,OGB/2024/162,subject_2,2024-09-13,Very bad performance,0
1463,OGB/2024/162,subject_8,2024-09-20,Very bad performance,0
1464,OGB/2024/162,subject_7,2024-09-17,Below average performance,2
1465,OGB/2024/162,subject_6,2024-09-11,Very bad performance,0
1466,OGB/2024/162,subject_3,2024-09-23,Average performance,4
1467,OGB/2024/162,subject_1,2024-09-28,Good performance,8
1468,OGB/2024/162,subject_10,2024-09-13,Good performance,8
1469,OGB/2024/163,subject_2,2024-09-17,Excellent performance,10
1470,OGB/2024/163,subject_5,2024-09-08,Very bad performance,0
1471,OGB/2024/163,subject_10,2024-10-02,Very bad performance,0
1472,OGB/2024/163,subject_8,2024-10-03,Excellent performance,10
1473,OGB/2024/163,subject_7,2024-09-25,Very bad performance,0
1474,OGB/2024/163,subject_4,2024-10-05,Good performance,8
1475,OGB/2024/163,subject_1,2024-09-23,Below average performance,2
1476,OGB/2024/163,subject_3,2024-10-05,Good performance,8
1477,OGB/2024/164,subject_22,2024-09-30,Average performance,4
1478,OGB/2024/164,subject_21,2024-09-07,Excellent performance,10
1479,OGB/2024/164,subject_14,2024-09-11,Good performance,8
1480,OGB/2024/164,subject_18,2024-09-18,Below average performance,2
1481,OGB/2024/164,subject_17,2024-09-14,Good performance,8
1482,OGB/2024/164,subject_15,2024-10-03,Fair performance,6
1483,OGB/2024/164,subject_23,2024-09-10,Average performance,4
1484,OGB/2024/164,subject_6,2024-09-23,Average performance,4
1485,OGB/2024/165,subject_18,2024-10-04,Very bad performance,0
1486,OGB/2024/165,subject_6,2024-09-12,Very bad performance,0
1487,OGB/2024/165,subject_26,2024-09-14,Good performance,8
1488,OGB/2024/165,subject_2,2024-09-10,Very bad performance,0
1489,OGB/2024/165,subject_27,2024-09-12,Good performance,8
1490,OGB/2024/165,subject_15,2024-09-16,Very bad performance,0
1491,OGB/2024/165,subject_28,2024-09-21,Average performance,4
1492,OGB/2024/165,subject_13,2024-10-07,Good performance,8
1493,OGB/2024/165,subject_29,2024-09-19,Excellent performance,10
1494,OGB/2024/165,subject_23,2024-09-24,Excellent performance,10
1495,OGB/2024/166,subject_17,2024-09-08,Below average performance,2
1496,OGB/2024/166,subject_2,2024-09-22,Very bad performance,0
1497,OGB/2024/166,subject_5,2024-09-23,Average performance,4
1498,OGB/2024/166,subject_27,2024-10-04,Very bad performance,0
1499,OGB/2024/166,subject_22,2024-09-27,Good performance,8
1500,OGB/2024/166,subject_6,2024-10-06,Good performance,8
1501,OGB/2024/166,subject_18,2024-09-12,Below average performance,2
1502,OGB/2024/166,subject_24,2024-10-07,Below average performance,2
1503,OGB/2024/166,subject_29,2024-09-08,Excellent performance,10
1504,OGB/2024/167,subject_3,2024-09-18,Fair performance,6
1505,OGB/2024/167,subject_5,2024-10-02,Below average performance,2
1506,OGB/2024/167,subject_4,2024-09-26,Below average performance,2
1507,OGB/2024/167,subject_1,2024-10-01,Excellent performance,10
1508,OGB/2024/167,subject_9,2024-09-30,Good performance,8
1509,OGB/2024/167,subject_7,2024-09-08,Very bad performance,0
1510,OGB/2024/167,subject_6,2024-09-18,Below average performance,2
1511,OGB/2024/167,subject_8,2024-09-23,Excellent performance,10
1512,OGB/2024/168,subject_7,2024-10-05,Excellent performance,10
1513,OGB/2024/168,subject_3,2024-09-16,Very bad performance,0
1514,OGB/2024/168,subject_4,2024-09-12,Below average performance,2
1515,OGB/2024/168,subject_8,2024-09-24,Fair performance,6
1516,OGB/2024/168,subject_9,2024-09-07,Below average performance,2
1517,OGB/2024/168,subject_5,2024-09-23,Excellent performance,10
1518,OGB/2024/168,subject_6,2024-09-19,Very bad performance,0
1519,OGB/2024/168,subject_2,2024-09-27,Excellent performance,10
1520,OGB/2024/168,subject_10,2024-09-20,Very bad performance,0
1521,OGB/2024/168,subject_1,2024-09-17,Excellent performance,10
1522,OGB/2024/169,subject_4,2024-09-26,Good performance,8
1523,OGB/2024/169,subject_10,2024-09-23,Fair performance,6
1524,OGB/2024/169,subject_7,2024-09-23,Excellent performance,10
1525,OGB/2024/169,subject_9,2024-09-18,Fair performance,6
1526,OGB/2024/169,subject_5,2024-09-18,Fair performance,6
1527,OGB/2024/169,subject_1,2024-10-03,Good performance,8
1528,OGB/2024/169,subject_2,2024-09-19,Very bad performance,0
1529,OGB/2024/169,subject_6,2024-09-10,Excellent performance,10
1530,OGB/2024/169,subject_8,2024-09-16,Below average performance,2
1531,OGB/2024/169,subject_3,2024-09-28,Good performance,8
1532,OGB/2024/170,subject_29,2024-10-02,Fair performance,6
1533,OGB/2024/170,subject_27,2024-09-21,Excellent performance,10
1534,OGB/2024/170,subject_5,2024-09-30,Below average performance,2
1535,OGB/2024/170,subject_2,2024-09-08,Excellent performance,10
