academic_record_id,student_id,subject_id,attendance_percentage,assignment_score,exam_score,final_grade
1479,OGB/2024/163,subject_25,82.33,67.37,71.15,72.46
1480,OGB/2024/164,subject_29,70.91,65.39,79.32,77.58
1481,OGB/2024/164,subject_25,55.2,81.14,88.99,80.26
1482,OGB/2024/164,subject_22,80.8,89.26,75.41,81.87
1483,OGB/2024/164,subject_13,73.25,97.03,87.28,84.23
1484,OGB/2024/164,subject_14,67.73,80.01,63.39,68.11
1485,OGB/2024/164,subject_2,76.71,94.69,58.75,67.16
1486,OGB/2024/164,subject_16,64.26,75.53,54.98,59.16
1487,OGB/2024/164,subject_27,61.13,85.13,92.09,85.21
1488,OGB/2024/164,subject_15,90.83,65.9,41.81,53.83
1489,OGB/2024/165,subject_14,96.35,56.39,77.36,79.94
1490,OGB/2024/165,subject_22,80.85,44.71,42.32,51.18
1491,OGB/2024/165,subject_25,92.88,67.22,58.54,69.65
1492,OGB/2024/165,subject_26,64.07,89.76,48.54,59.17
1493,OGB/2024/165,subject_21,91.12,59.54,93.56,89.05
1494,OGB/2024/165,subject_24,56.76,75.88,90.56,78.67
1495,OGB/2024/165,subject_2,73.13,75.22,69.14,72.33
1496,OGB/2024/165,subject_6,52.95,87.13,50.83,58.57
1497,OGB/2024/165,subject_15,63.95,88.91,92.95,84.67
1498,OGB/2024/166,subject_23,85.43,56.68,78.56,73.55
1499,OGB/2024/166,subject_13,85.47,75.62,46.0,61.62
1500,OGB/2024/166,subject_25,67.71,87.16,91.5,83.18
1501,OGB/2024/166,subject_5,85.38,64.96,98.95,90.97
1502,OGB/2024/166,subject_6,76.46,97.73,88.16,84.76
1503,OGB/2024/166,subject_27,57.03,73.76,79.17,70.81
1504,OGB/2024/166,subject_14,67.27,64.51,54.78,61.74
1505,OGB/2024/166,subject_21,92.85,42.88,74.72,71.43
1506,OGB/2024/167,subject_2,87.68,67.34,50.34,63.94
1507,OGB/2024/167,subject_3,64.99,66.4,86.19,76.51
1508,OGB/2024/167,subject_9,96.62,98.95,83.36,91.2
1509,OGB/2024/167,subject_7,98.05,93.48,64.93,77.31
1510,OGB/2024/167,subject_4,96.58,56.73,49.8,60.66
1511,OGB/2024/167,subject_10,56.75,67.7,53.08,58.28
1512,OGB/2024/167,subject_1,87.79,57.76,92.59,86.51
1513,OGB/2024/167,subject_6,58.42,68.88,76.27,72.07
1514,OGB/2024/167,subject_5,63.24,68.69,80.85,74.72
1515,OGB/2024/168,subject_25,66.38,43.44,59.89,54.95
1516,OGB/2024/168,subject_22,86.04,74.3,62.18,67.02
1517,OGB/2024/168,subject_27,94.24,66.47,62.43,71.98
1518,OGB/2024/168,subject_13,63.18,87.51,91.68,84.94
1519,OGB/2024/168,subject_15,59.55,56.22,68.98,65.33
1520,OGB/2024/168,subject_1,96.94,50.8,78.14,75.5
1521,OGB/2024/168,subject_28,91.22,70.69,74.44,74.91
1522,OGB/2024/168,subject_17,92.13,71.48,78.25,79.55
1523,OGB/2024/169,subject_3,72.87,99.19,77.92,82.92
1524,OGB/2024/169,subject_10,62.39,63.04,86.72,75.51
1525,OGB/2024/169,subject_2,75.71,91.0,60.47,70.11
1526,OGB/2024/169,subject_5,83.63,64.61,78.01,76.6
1527,OGB/2024/169,subject_9,60.47,80.55,93.51,85.81
1528,OGB/2024/169,subject_1,84.52,46.28,82.27,73.12
1529,OGB/2024/169,subject_8,70.37,82.84,86.61,81.99
1530,OGB/2024/169,subject_7,64.06,58.92,71.26,69.5
1531,OGB/2024/169,subject_4,62.47,54.61,62.67,59.5
1532,OGB/2024/169,subject_6,75.78,93.97,85.9,87.92
1533,OGB/2024/170,subject_8,72.8,54.17,71.95,67.44
1534,OGB/2024/170,subject_1,59.02,87.11,58.79,61.86
1535,OGB/2024/170,subject_7,91.54,42.34,48.4,55.41
1536,OGB/2024/170,subject_6,54.46,43.21,79.85,69.66
1537,OGB/2024/170,subject_10,89.22,63.23,54.67,64.75
1538,OGB/2024/170,subject_5,54.39,96.13,88.82,82.65
1539,OGB/2024/170,subject_4,56.53,55.36,75.18,69.64
1540,OGB/2024/170,subject_2,54.55,50.54,50.92,54.56
1541,OGB/2024/171,subject_25,90.73,97.49,78.67,87.37
1542,OGB/2024/171,subject_17,83.67,80.75,47.09,60.12
1543,OGB/2024/171,subject_14,97.03,70.24,90.43,84.75
1544,OGB/2024/171,subject_5,82.47,45.53,77.85,73.19
1545,OGB/2024/171,subject_22,55.08,82.12,78.65,71.71
1546,OGB/2024/171,subject_2,96.81,44.19,58.63,64.05
1547,OGB/2024/171,subject_21,53.09,46.73,83.22,72.27
1548,OGB/2024/171,subject_23,87.16,59.47,83.19,79.09
1549,OGB/2024/171,subject_6,61.23,86.33,71.24,71.72
1550,OGB/2024/171,subject_15,73.54,68.96,51.31,56.57
1551,OGB/2024/172,subject_21,64.41,40.41,61.57,57.5
1552,OGB/2024/172,subject_28,69.99,65.32,46.01,53.59
1553,OGB/2024/172,subject_6,81.29,89.83,71.24,78.63
1554,OGB/2024/172,subject_22,84.21,45.79,82.2,73.41
1555,OGB/2024/172,subject_17,92.34,66.2,95.72,89.61
1556,OGB/2024/172,subject_14,61.34,80.61,84.82,78.75
1557,OGB/2024/172,subject_13,55.36,58.05,65.02,62.64
1558,OGB/2024/172,subject_29,59.48,67.15,54.59,59.03
1559,OGB/2024/172,subject_15,69.72,80.25,79.67,77.1
1560,OGB/2024/172,subject_16,92.41,55.13,40.32,50.78
1561,OGB/2024/173,subject_24,98.04,48.75,94.16,88.32
1562,OGB/2024/173,subject_23,52.67,99.5,80.27,77.89
1563,OGB/2024/173,subject_22,85.03,92.71,86.01,86.24
1564,OGB/2024/173,subject_17,58.71,81.18,85.69,77.14
1565,OGB/2024/173,subject_16,52.96,98.27,99.3,89.92
1566,OGB/2024/173,subject_6,91.21,88.37,90.42,90.96
1567,OGB/2024/173,subject_26,61.96,46.19,94.14,79.42
1568,OGB/2024/173,subject_1,65.85,71.38,62.79,65.67
1569,OGB/2024/173,subject_18,87.22,92.52,41.57,60.62
1570,OGB/2024/174,subject_10,70.64,69.63,89.66,83.96
1571,OGB/2024/174,subject_8,53.51,74.69,52.0,58.08
1572,OGB/2024/174,subject_6,53.36,52.17,80.14,70.9
1573,OGB/2024/174,subject_7,92.97,70.14,97.15,88.66
1574,OGB/2024/174,subject_2,92.19,65.46,94.64,86.76
1575,OGB/2024/174,subject_9,60.59,44.92,91.38,73.5
1576,OGB/2024/174,subject_1,61.9,60.44,75.76,71.45
1577,OGB/2024/174,subject_5,71.78,67.44,67.92,68.9
1578,OGB/2024/174,subject_4,91.41,46.74,83.49,79.46
1579,OGB/2024/175,subject_14,51.84,63.58,85.73,71.87
1580,OGB/2024/175,subject_6,92.53,57.36,44.18,56.04
1581,OGB/2024/175,subject_25,83.91,45.26,84.56,78.86
1582,OGB/2024/175,subject_23,63.92,71.14,55.77,59.99
1583,OGB/2024/175,subject_13,62.78,79.72,74.56,70.76
1584,OGB/2024/175,subject_26,79.3,94.52,65.75,72.41
1585,OGB/2024/175,subject_24,57.26,71.12,93.9,82.99
1586,OGB/2024/175,subject_21,80.34,76.06,70.64,75.37
1587,OGB/2024/175,subject_29,91.61,52.75,57.84,61.48
1588,OGB/2024/175,subject_5,91.34,96.33,66.04,79.61
1589,OGB/2024/176,subject_26,99.64,54.54,77.44,78.63
1590,OGB/2024/176,subject_22,58.65,58.1,97.32,79.26
1591,OGB/2024/176,subject_13,61.59,72.67,77.02,72.72
1592,OGB/2024/176,subject_24,65.96,40.05,93.38,74.31
1593,OGB/2024/176,subject_16,96.21,51.52,89.56,84.85
1594,OGB/2024/176,subject_14,93.7,42.22,46.17,54.46
1595,OGB/2024/176,subject_18,91.78,69.39,46.71,57.71
1596,OGB/2024/176,subject_17,97.87,72.39,73.66,78.59
1597,OGB/2024/176,subject_23,85.44,92.65,43.15,59.46
1598,OGB/2024/177,subject_9,67.22,66.94,63.7,66.71
1599,OGB/2024/177,subject_2,96.05,54.84,91.57,82.23
1600,OGB/2024/177,subject_4,54.26,97.86,69.81,75.23
1601,OGB/2024/177,subject_8,89.31,56.44,71.26,69.85
1602,OGB/2024/177,subject_1,72.04,75.57,94.22,85.76
1603,OGB/2024/177,subject_3,59.3,50.25,80.21,71.85
1604,OGB/2024/177,subject_10,54.15,75.45,55.3,58.35
1605,OGB/2024/177,subject_7,67.75,58.88,90.1,80.17
1606,OGB/2024/177,subject_5,60.28,68.47,98.7,87.65
1607,OGB/2024/178,subject_4,52.64,88.38,46.59,53.46
1608,OGB/2024/178,subject_6,90.11,99.81,63.73,74.52
1609,OGB/2024/178,subject_2,58.15,49.16,98.08,79.88
1610,OGB/2024/178,subject_7,94.24,59.77,88.18,84.97
1611,OGB/2024/178,subject_10,62.94,60.6,49.73,55.34
1612,OGB/2024/178,subject_1,82.27,48.01,56.33,62.05
1613,OGB/2024/178,subject_9,67.29,52.17,77.19,70.97
1614,OGB/2024/178,subject_5,72.39,78.86,81.31,76.83
1615,OGB/2024/178,subject_8,51.69,56.94,98.37,78.64
1616,OGB/2024/178,subject_3,94.83,50.08,97.9,88.38
1617,OGB/2024/179,subject_10,56.03,95.46,64.12,67.79
1618,OGB/2024/179,subject_7,96.74,63.93,45.68,58.62
1619,OGB/2024/179,subject_9,95.7,54.27,61.85,67.42
1620,OGB/2024/179,subject_6,90.08,72.63,43.35,61.3
1621,OGB/2024/179,subject_3,83.68,43.07,63.99,60.92
1622,OGB/2024/179,subject_1,71.17,81.04,85.7,81.74
1623,OGB/2024/179,subject_4,89.86,78.37,51.27,64.03
1624,OGB/2024/179,subject_2,52.01,87.68,84.0,80.48
1625,OGB/2024/179,subject_5,77.0,95.03,94.26,90.51
1626,OGB/2024/180,subject_10,80.17,77.21,93.48,88.54
1627,OGB/2024/180,subject_4,72.65,89.71,43.89,56.4
1628,OGB/2024/180,subject_8,69.17,80.19,81.29,80.2
1629,OGB/2024/180,subject_5,94.27,65.92,45.48,59.59
1630,OGB/2024/180,subject_2,51.56,89.52,51.04,57.8
1631,OGB/2024/180,subject_6,66.52,93.38,41.91,57.8
1632,OGB/2024/180,subject_9,66.52,67.0,44.82,56.03
1633,OGB/2024/180,subject_3,94.99,40.59,79.62,74.0
1634,OGB/2024/180,subject_1,66.38,79.62,40.85,56.03
1635,OGB/2024/180,subject_7,87.48,67.07,71.74,71.02
1636,OGB/2024/181,subject_6,82.31,55.46,50.27,59.36
1637,OGB/2024/181,subject_3,58.71,86.98,95.36,87.42
1638,OGB/2024/181,subject_5,59.96,40.44,59.86,56.94
1639,OGB/2024/181,subject_2,95.66,54.77,41.0,54.09
1640,OGB/2024/181,subject_7,53.65,48.1,98.92,82.06
1641,OGB/2024/181,subject_10,86.7,40.88,55.32,59.6
1642,OGB/2024/181,subject_9,84.91,96.87,55.82,69.83
1643,OGB/2024/181,subject_8,82.72,53.8,76.3,74.41
1644,OGB/2024/181,subject_4,55.1,90.32,90.38,82.98
1645,OGB/2024/181,subject_1,82.01,73.38,88.43,86.15
1646,OGB/2024/182,subject_23,82.53,83.75,61.04,71.54
1647,OGB/2024/182,subject_26,75.62,53.15,42.36,48.59
1648,OGB/2024/182,subject_27,53.68,85.59,81.0,74.65
1649,OGB/2024/182,subject_6,87.08,63.92,45.01,56.56
1650,OGB/2024/182,subject_16,74.04,99.7,41.44,56.74
1651,OGB/2024/182,subject_14,53.01,54.6,83.29,70.74
1652,OGB/2024/182,subject_24,94.92,87.21,46.76,62.9
1653,OGB/2024/182,subject_15,99.48,79.62,68.71,78.57
1654,OGB/2024/182,subject_21,91.97,98.83,61.23,77.42
1655,OGB/2024/183,subject_3,58.44,90.14,51.19,58.2
1656,OGB/2024/183,subject_6,94.45,76.53,96.58,91.85
1657,OGB/2024/183,subject_4,81.83,67.84,47.8,59.24
1658,OGB/2024/183,subject_1,87.25,40.98,82.95,74.4
1659,OGB/2024/183,subject_2,92.34,44.18,86.74,79.76
1660,OGB/2024/183,subject_10,80.27,90.91,55.87,64.83
1661,OGB/2024/183,subject_9,88.92,74.52,61.12,69.17
1662,OGB/2024/183,subject_8,91.96,74.1,61.5,69.39
1663,OGB/2024/183,subject_7,94.88,61.3,98.34,92.9
1664,OGB/2024/184,subject_2,64.91,83.21,46.44,57.76
1665,OGB/2024/184,subject_4,86.82,53.05,45.6,53.79
1666,OGB/2024/184,subject_1,91.42,85.91,93.04,92.17
1667,OGB/2024/184,subject_10,64.47,95.14,77.28,77.54
1668,OGB/2024/184,subject_7,59.49,85.12,75.77,75.48
1669,OGB/2024/184,subject_5,79.07,92.25,69.42,74.01
1670,OGB/2024/184,subject_6,58.49,86.19,61.33,63.04
1671,OGB/2024/184,subject_3,91.92,50.33,61.43,65.87
1672,OGB/2024/184,subject_9,54.19,99.25,40.42,56.18
1673,OGB/2024/185,subject_2,50.35,53.68,61.13,57.0
1674,OGB/2024/185,subject_5,97.19,64.82,40.86,58.33
1675,OGB/2024/185,subject_4,99.42,69.41,85.87,87.87
1676,OGB/2024/185,subject_9,81.73,59.52,67.47,67.2
1677,OGB/2024/185,subject_8,71.99,63.14,98.5,84.68
1678,OGB/2024/185,subject_3,77.42,53.89,74.69,69.72
1679,OGB/2024/185,subject_7,93.65,53.86,69.94,73.12
1680,OGB/2024/185,subject_1,80.8,58.61,87.71,79.0
1681,OGB/2024/185,subject_10,91.8,41.74,54.08,59.32
1682,OGB/2024/185,subject_6,73.58,73.66,49.71,59.95
1683,OGB/2024/186,subject_4,89.6,81.88,71.98,79.14
1684,OGB/2024/186,subject_8,94.14,62.01,80.39,79.47
1685,OGB/2024/186,subject_2,59.15,72.71,60.14,59.87
1686,OGB/2024/186,subject_5,87.97,42.93,57.21,58.05
1687,OGB/2024/186,subject_7,63.35,73.25,90.92,81.03
1688,OGB/2024/186,subject_3,54.65,94.26,61.12,68.59
1689,OGB/2024/186,subject_9,63.08,95.09,89.65,83.55
1690,OGB/2024/186,subject_6,91.78,95.88,71.06,77.26
1691,OGB/2024/186,subject_10,80.68,83.66,83.58,83.3
1692,OGB/2024/186,subject_1,93.37,72.85,56.77,69.04
1693,OGB/2024/187,subject_5,77.59,53.65,77.67,71.07
1694,OGB/2024/187,subject_1,85.59,63.04,48.78,57.62
1695,OGB/2024/187,subject_15,64.36,86.24,97.38,87.55
1696,OGB/2024/187,subject_13,70.58,61.9,69.46,67.88
1697,OGB/2024/187,subject_17,91.02,93.57,60.28,72.15
1698,OGB/2024/187,subject_6,54.2,68.79,67.68,67.91
1699,OGB/2024/187,subject_29,77.47,67.32,75.71,72.5
1700,OGB/2024/187,subject_22,52.14,61.2,75.93,70.77
1701,OGB/2024/187,subject_28,95.99,62.67,66.99,70.82
1702,OGB/2024/187,subject_25,70.07,65.14,70.02,71.72
1703,OGB/2024/188,subject_1,69.28,49.21,70.44,68.46
1704,OGB/2024/188,subject_24,52.73,83.55,94.74,85.64
1705,OGB/2024/188,subject_26,55.38,65.74,57.78,56.21
1706,OGB/2024/188,subject_6,88.2,86.59,48.7,63.32
1707,OGB/2024/188,subject_29,87.71,63.81,77.28,77.43
1708,OGB/2024/188,subject_27,75.49,40.96,86.41,75.35
1709,OGB/2024/188,subject_22,92.19,45.92,71.51,70.77
1710,OGB/2024/188,subject_2,80.2,63.24,96.33,85.46
1711,OGB/2024/188,subject_21,53.69,44.09,56.64,54.84
1712,OGB/2024/188,subject_13,98.2,75.91,99.48,91.86
1713,OGB/2024/189,subject_9,84.38,73.5,65.83,71.18
1714,OGB/2024/189,subject_3,57.18,87.91,79.58,76.21
1715,OGB/2024/189,subject_2,66.16,83.17,64.72,67.92
1716,OGB/2024/189,subject_4,64.54,93.35,63.84,69.58
1717,OGB/2024/189,subject_6,73.62,78.49,71.76,72.48
1718,OGB/2024/189,subject_8,86.19,95.55,93.54,94.92
1719,OGB/2024/189,subject_10,88.5,77.22,68.89,72.26
1720,OGB/2024/189,subject_1,85.79,93.86,71.81,78.68
1721,OGB/2024/190,subject_17,88.38,66.57,52.7,64.62
1722,OGB/2024/190,subject_26,87.33,46.57,65.02,64.81
1723,OGB/2024/190,subject_25,82.88,76.93,63.94,67.61
1724,OGB/2024/190,subject_5,84.6,48.0,81.94,76.46
1725,OGB/2024/190,subject_18,58.81,80.34,49.28,59.36
1726,OGB/2024/190,subject_13,51.44,58.45,99.7,84.73
1727,OGB/2024/190,subject_22,66.1,77.03,50.9,61.23
1728,OGB/2024/190,subject_29,54.46,54.76,86.85,72.63
1729,OGB/2024/191,subject_3,76.03,60.56,91.29,84.84
1730,OGB/2024/191,subject_4,67.09,86.73,88.2,82.19
1731,OGB/2024/191,subject_2,65.3,72.51,48.89,54.26
1732,OGB/2024/191,subject_10,76.36,83.61,96.82,90.71
1733,OGB/2024/191,subject_6,88.29,47.62,42.14,49.88
1734,OGB/2024/191,subject_1,59.66,81.59,44.49,55.5
1735,OGB/2024/191,subject_7,87.6,77.26,87.3,86.92
1736,OGB/2024/191,subject_5,85.9,72.6,56.96,64.58
1737,OGB/2024/191,subject_9,75.86,61.15,91.7,84.73
1738,OGB/2024/191,subject_8,56.77,43.64,40.65,44.37
1739,OGB/2024/192,subject_10,74.63,90.18,42.79,60.32
1740,OGB/2024/192,subject_8,56.58,50.39,53.6,50.97
1741,OGB/2024/192,subject_7,72.98,79.25,75.23,76.87
1742,OGB/2024/192,subject_3,88.53,85.78,84.85,88.52
1743,OGB/2024/192,subject_2,55.26,43.56,61.91,55.64
1744,OGB/2024/192,subject_6,92.99,63.61,77.27,75.25
1745,OGB/2024/192,subject_4,87.64,91.02,68.88,79.1
1746,OGB/2024/192,subject_9,78.15,72.28,94.41,84.67
1747,OGB/2024/192,subject_1,88.76,78.58,74.5,76.35
1748,OGB/2024/193,subject_3,99.22,88.88,83.27,86.65
1749,OGB/2024/193,subject_2,82.62,64.13,90.73,83.0
1750,OGB/2024/193,subject_9,62.04,73.32,97.18,84.02
1751,OGB/2024/193,subject_7,83.46,78.13,60.28,65.59
1752,OGB/2024/193,subject_5,87.97,62.54,63.23,69.63
1753,OGB/2024/193,subject_6,70.73,97.09,71.07,74.57
1754,OGB/2024/193,subject_4,99.71,85.4,79.58,84.7
1755,OGB/2024/193,subject_1,65.47,50.21,77.76,67.19
1756,OGB/2024/193,subject_8,99.91,97.78,97.87,100.0
1757,OGB/2024/194,subject_4,54.61,48.48,95.88,79.62
1758,OGB/2024/194,subject_7,71.84,87.42,59.2,67.25
1759,OGB/2024/194,subject_10,93.99,87.36,52.29,69.45
1760,OGB/2024/194,subject_3,87.28,74.01,41.17,59.05
1761,OGB/2024/194,subject_9,73.69,82.81,41.09,53.19
1762,OGB/2024/194,subject_2,60.49,89.73,75.27,72.9
1763,OGB/2024/194,subject_1,53.55,70.8,82.96,72.61
1764,OGB/2024/194,subject_8,73.14,66.35,86.83,78.54
1765,OGB/2024/194,subject_6,92.35,75.85,85.58,86.2
1766,OGB/2024/194,subject_5,66.01,66.41,90.61,81.74
1767,OGB/2024/195,subject_23,77.9,52.89,99.32,84.43
1768,OGB/2024/195,subject_15,90.84,70.21,79.66,77.65
1769,OGB/2024/195,subject_29,65.36,57.81,97.68,81.7
1770,OGB/2024/195,subject_1,88.1,95.84,90.33,89.88
1771,OGB/2024/195,subject_26,82.44,83.13,86.55,84.15
1772,OGB/2024/195,subject_16,57.23,53.68,52.34,53.8
1773,OGB/2024/195,subject_28,52.95,90.91,85.85,80.25
1774,OGB/2024/195,subject_13,80.88,70.75,42.69,58.05
1775,OGB/2024/196,subject_2,73.08,64.17,55.31,61.66
1776,OGB/2024/196,subject_1,75.73,70.36,46.77,58.24
1777,OGB/2024/196,subject_9,79.81,68.87,87.07,84.94
1778,OGB/2024/196,subject_4,61.27,48.77,46.41,50.46
1779,OGB/2024/196,subject_10,52.67,77.27,46.99,54.8
1780,OGB/2024/196,subject_8,76.28,48.27,81.18,73.95
1781,OGB/2024/196,subject_5,94.02,74.44,94.22,93.09
1782,OGB/2024/196,subject_6,92.0,56.77,77.32,76.83
1783,OGB/2024/196,subject_3,91.85,53.19,63.1,69.7
1784,OGB/2024/196,subject_7,95.21,76.12,77.73,80.43
1785,OGB/2024/197,subject_10,84.17,52.57,77.86,72.06
1786,OGB/2024/197,subject_7,61.98,52.71,59.01,59.42
1787,OGB/2024/197,subject_1,99.08,67.91,42.23,59.41
1788,OGB/2024/197,subject_2,87.72,59.02,79.04,79.47
1789,OGB/2024/197,subject_9,92.67,77.79,72.12,75.27
1790,OGB/2024/197,subject_5,70.46,64.09,91.93,84.03
1791,OGB/2024/197,subject_6,72.06,64.37,96.55,86.84
1792,OGB/2024/197,subject_8,73.26,94.81,70.26,73.51
1793,OGB/2024/198,subject_5,60.64,77.03,65.64,67.3
1794,OGB/2024/198,subject_9,99.78,61.23,58.6,70.01
1795,OGB/2024/198,subject_4,79.3,86.87,54.54,65.75
1796,OGB/2024/198,subject_10,90.69,41.1,84.96,77.74
1797,OGB/2024/198,subject_8,92.45,69.66,61.48,66.32
1798,OGB/2024/198,subject_2,76.2,88.71,92.89,89.6
1799,OGB/2024/198,subject_1,62.87,92.5,72.45,72.07
1800,OGB/2024/198,subject_6,92.52,44.21,97.84,83.09
1801,OGB/2024/198,subject_7,87.61,81.62,52.6,66.43
1802,OGB/2024/198,subject_3,65.12,72.51,79.16,75.35
1803,OGB/2024/199,subject_6,69.5,45.88,71.3,68.71
1804,OGB/2024/199,subject_7,59.35,61.54,80.76,72.7
1805,OGB/2024/199,subject_2,55.88,82.03,75.78,74.23
1806,OGB/2024/199,subject_3,87.72,78.68,61.97,69.03
1807,OGB/2024/199,subject_1,86.31,85.63,75.59,81.28
1808,OGB/2024/199,subject_4,71.38,55.62,82.96,74.14
1809,OGB/2024/199,subject_9,96.65,41.28,84.46,79.35
1810,OGB/2024/199,subject_10,85.53,44.14,95.84,85.97
1811,OGB/2024/199,subject_8,89.75,83.61,73.6,78.89
1812,OGB/2024/200,subject_16,65.6,50.98,75.45,69.37
1813,OGB/2024/200,subject_5,57.88,49.36,64.18,60.45
1814,OGB/2024/200,subject_6,57.12,85.84,53.33,62.02
1815,OGB/2024/200,subject_22,94.83,77.8,49.63,67.15
1816,OGB/2024/200,subject_18,71.76,72.32,73.15,71.78
1817,OGB/2024/200,subject_26,54.93,42.58,82.21,67.17
1818,OGB/2024/200,subject_15,79.83,44.58,51.0,57.39
1819,OGB/2024/200,subject_14,67.61,93.81,41.37,58.69
1820,OGB/2024/201,subject_5,59.16,60.36,59.46,59.71
1821,OGB/2024/201,subject_27,68.22,94.91,59.55,68.02
1822,OGB/2024/201,subject_15,79.7,53.21,69.3,66.17
1823,OGB/2024/201,subject_28,99.23,40.45,61.54,62.13
1824,OGB/2024/201,subject_26,99.16,63.6,85.65,83.19
1825,OGB/2024/201,subject_23,92.44,76.7,55.95,68.46
1826,OGB/2024/201,subject_14,88.26,54.26,86.39,78.64
1827,OGB/2024/201,subject_1,78.58,61.64,75.72,72.39
1828,OGB/2024/202,subject_3,73.71,63.33,93.91,81.04
1829,OGB/2024/202,subject_1,67.25,79.13,68.3,70.16
1830,OGB/2024/202,subject_8,60.04,56.98,72.54,69.32
1831,OGB/2024/202,subject_9,56.15,58.05,72.78,66.71
1832,OGB/2024/202,subject_2,92.59,61.44,74.47,75.74
1833,OGB/2024/202,subject_4,64.21,43.01,41.36,48.36
1834,OGB/2024/202,subject_5,58.4,88.28,95.74,86.52
1835,OGB/2024/202,subject_10,57.63,92.02,51.94,58.75
1836,OGB/2024/202,subject_7,60.59,50.75,91.91,74.6
1837,OGB/2024/203,subject_4,88.89,40.01,98.36,84.3
1838,OGB/2024/203,subject_6,98.62,90.23,81.1,86.69
1839,OGB/2024/203,subject_5,68.06,43.65,82.62,74.52
1840,OGB/2024/203,subject_1,81.22,83.22,51.88,61.43
1841,OGB/2024/203,subject_3,76.81,61.18,95.25,82.17
1842,OGB/2024/203,subject_2,56.53,93.0,99.81,91.27
1843,OGB/2024/203,subject_8,90.67,57.33,59.36,65.44
1844,OGB/2024/203,subject_9,55.27,88.51,80.05,74.83
1845,OGB/2024/203,subject_10,90.48,92.44,41.33,63.19
1846,OGB/2024/204,subject_3,78.2,41.25,97.84,82.39
1847,OGB/2024/204,subject_6,85.05,40.69,99.56,82.98
1848,OGB/2024/204,subject_1,66.12,90.33,42.65,59.5
1849,OGB/2024/204,subject_8,90.7,59.98,44.66,58.05
1850,OGB/2024/204,subject_5,90.16,78.7,42.24,59.72
1851,OGB/2024/204,subject_7,58.89,90.83,87.14,80.55
1852,OGB/2024/204,subject_4,94.05,82.04,78.48,82.21
1853,OGB/2024/204,subject_2,73.2,83.59,77.8,77.55
1854,OGB/2024/204,subject_10,52.56,61.53,77.0,71.39
1855,OGB/2024/205,subject_4,79.63,91.76,48.35,65.19
1856,OGB/2024/205,subject_9,75.77,75.87,66.94,67.54
1857,OGB/2024/205,subject_10,71.59,49.36,57.47,57.2
1858,OGB/2024/205,subject_1,67.19,63.75,96.55,81.61
1859,OGB/2024/205,subject_6,74.42,54.62,41.78,51.12
1860,OGB/2024/205,subject_7,64.08,68.49,59.39,59.88
1861,OGB/2024/205,subject_2,85.69,88.03,48.33,66.55
1862,OGB/2024/205,subject_3,72.77,57.48,73.79,72.95
1863,OGB/2024/205,subject_8,85.7,46.95,73.75,71.88
1864,OGB/2024/206,subject_5,65.81,47.87,85.23,74.55
1865,OGB/2024/206,subject_21,75.02,78.03,63.7,68.53
1866,OGB/2024/206,subject_29,67.69,90.45,93.69,85.98
1867,OGB/2024/206,subject_1,81.82,79.94,53.17,66.95
1868,OGB/2024/206,subject_17,57.42,88.68,86.23,79.07
1869,OGB/2024/206,subject_13,57.12,59.27,87.14,78.42
1870,OGB/2024/206,subject_26,64.13,87.37,73.34,72.54
1871,OGB/2024/206,subject_6,78.65,70.87,89.38,83.21
1872,OGB/2024/206,subject_28,65.94,48.99,90.81,75.81
1873,OGB/2024/207,subject_13,50.37,59.17,85.4,74.18
1874,OGB/2024/207,subject_2,68.6,91.37,43.95,55.65
1875,OGB/2024/207,subject_17,78.19,77.77,77.25,79.47
1876,OGB/2024/207,subject_15,80.45,50.8,87.32,81.61
1877,OGB/2024/207,subject_28,64.54,76.77,85.82,76.85
1878,OGB/2024/207,subject_25,51.02,57.5,62.67,56.74
1879,OGB/2024/207,subject_5,67.97,48.2,93.81,77.44
1880,OGB/2024/207,subject_27,92.64,63.96,95.42,89.08
1881,OGB/2024/207,subject_29,67.84,69.1,89.06,82.54
1882,OGB/2024/208,subject_29,71.74,58.07,91.84,81.22
1883,OGB/2024/208,subject_1,91.57,76.54,58.04,69.38
1884,OGB/2024/208,subject_5,75.09,63.23,65.65,64.5
1885,OGB/2024/208,subject_21,93.65,46.48,71.68,73.15
1886,OGB/2024/208,subject_15,93.64,90.68,66.3,77.32
1887,OGB/2024/208,subject_24,88.08,76.43,40.76,56.85
1888,OGB/2024/208,subject_6,77.52,49.17,41.94,48.64
1889,OGB/2024/208,subject_28,68.68,65.92,67.88,69.81
1890,OGB/2024/209,subject_14,62.83,56.82,98.19,81.98
1891,OGB/2024/209,subject_24,97.42,67.04,99.0,91.13
1892,OGB/2024/209,subject_17,76.4,93.73,74.64,80.59
1893,OGB/2024/209,subject_22,89.65,77.41,77.36,80.34
1894,OGB/2024/209,subject_6,74.56,61.75,97.3,88.02
1895,OGB/2024/209,subject_23,55.88,58.44,59.15,59.66
1896,OGB/2024/209,subject_13,51.05,84.62,48.7,54.04
1897,OGB/2024/209,subject_21,50.06,51.52,99.63,79.91
1898,OGB/2024/210,subject_1,56.55,77.4,85.51,75.9
1899,OGB/2024/210,subject_10,95.26,55.85,46.03,58.37
1900,OGB/2024/210,subject_2,85.93,59.68,70.66,69.67
1901,OGB/2024/210,subject_3,93.87,44.25,70.64,69.47
