student_id,subject_id,evaluation_date,comments,point
OGB/2024/187,subject_27,2024-10-13,Excellent performance,10
OGB/2024/187,subject_13,2024-09-20,Excellent performance,10
OGB/2024/187,subject_17,2024-09-23,Excellent performance,10
OGB/2024/187,subject_24,2024-09-20,Excellent performance,10
OGB/2024/187,subject_15,2024-10-05,Excellent performance,10
OGB/2024/187,subject_21,2024-10-10,Excellent performance,10
OGB/2024/187,subject_5,2024-09-20,Excellent performance,10
OGB/2024/188,subject_10,2024-09-23,Average performance,4
OGB/2024/188,subject_6,2024-10-18,Good performance,8
OGB/2024/188,subject_5,2024-09-24,Good performance,8
OGB/2024/188,subject_1,2024-10-10,Very bad performance,0
OGB/2024/188,subject_2,2024-09-28,Excellent performance,10
OGB/2024/188,subject_8,2024-10-09,Good performance,8
OGB/2024/188,subject_7,2024-10-09,Fair performance,6
OGB/2024/188,subject_3,2024-09-19,Excellent performance,10
OGB/2024/188,subject_9,2024-10-16,Good performance,8
OGB/2024/189,subject_17,2024-10-18,Good performance,8
OGB/2024/189,subject_18,2024-10-04,Very bad performance,0
OGB/2024/189,subject_21,2024-10-18,Very bad performance,0
OGB/2024/189,subject_13,2024-10-12,Excellent performance,10
OGB/2024/189,subject_16,2024-10-10,Good performance,8
OGB/2024/189,subject_27,2024-09-22,Below average performance,2
OGB/2024/189,subject_28,2024-10-12,Below average performance,2
OGB/2024/189,subject_15,2024-10-03,Below average performance,2
OGB/2024/189,subject_29,2024-10-14,Below average performance,2
OGB/2024/190,subject_10,2024-10-10,Fair performance,6
OGB/2024/190,subject_6,2024-09-30,Very bad performance,0
OGB/2024/190,subject_9,2024-09-28,Good performance,8
OGB/2024/190,subject_2,2024-09-18,Very bad performance,0
OGB/2024/190,subject_1,2024-09-30,Good performance,8
OGB/2024/190,subject_3,2024-10-10,Very bad performance,0
OGB/2024/190,subject_4,2024-10-12,Fair performance,6
OGB/2024/190,subject_8,2024-09-26,Excellent performance,10
OGB/2024/190,subject_5,2024-09-21,Fair performance,6
OGB/2024/190,subject_7,2024-10-01,Fair performance,6
OGB/2024/191,subject_1,2024-09-18,Average performance,4
OGB/2024/191,subject_28,2024-10-12,Good performance,8
OGB/2024/191,subject_21,2024-09-24,Fair performance,6
OGB/2024/191,subject_23,2024-10-06,Very bad performance,0
OGB/2024/191,subject_6,2024-10-03,Below average performance,2
OGB/2024/191,subject_24,2024-10-06,Very bad performance,0
OGB/2024/191,subject_13,2024-10-03,Excellent performance,10
OGB/2024/191,subject_29,2024-10-15,Good performance,8
OGB/2024/191,subject_26,2024-09-23,Fair performance,6
OGB/2024/191,subject_5,2024-10-10,Excellent performance,10
OGB/2024/192,subject_8,2024-09-26,Good performance,8
OGB/2024/192,subject_7,2024-10-07,Very bad performance,0
OGB/2024/192,subject_6,2024-10-14,Excellent performance,10
OGB/2024/192,subject_1,2024-09-24,Excellent performance,10
OGB/2024/192,subject_5,2024-10-17,Very bad performance,0
OGB/2024/192,subject_10,2024-10-11,Below average performance,2
OGB/2024/192,subject_9,2024-10-02,Good performance,8
OGB/2024/192,subject_2,2024-10-05,Fair performance,6
OGB/2024/192,subject_3,2024-09-20,Fair performance,6
OGB/2024/193,subject_24,2024-10-13,Very bad performance,0
OGB/2024/193,subject_5,2024-09-27,Fair performance,6
OGB/2024/193,subject_13,2024-10-18,Excellent performance,10
OGB/2024/193,subject_14,2024-10-06,Fair performance,6
OGB/2024/193,subject_23,2024-09-23,Excellent performance,10
OGB/2024/193,subject_26,2024-09-29,Excellent performance,10
OGB/2024/193,subject_16,2024-10-17,Excellent performance,10
OGB/2024/193,subject_21,2024-10-09,Good performance,8
OGB/2024/193,subject_28,2024-10-04,Good performance,8
OGB/2024/193,subject_6,2024-10-09,Fair performance,6
OGB/2024/194,subject_29,2024-09-21,Fair performance,6
OGB/2024/194,subject_28,2024-10-10,Excellent performance,10
OGB/2024/194,subject_14,2024-10-17,Excellent performance,10
OGB/2024/194,subject_22,2024-09-29,Fair performance,6
OGB/2024/194,subject_6,2024-10-17,Very bad performance,0
OGB/2024/194,subject_21,2024-10-18,Good performance,8
OGB/2024/194,subject_16,2024-10-11,Very bad performance,0
OGB/2024/194,subject_2,2024-10-02,Very bad performance,0
OGB/2024/194,subject_24,2024-10-13,Excellent performance,10
OGB/2024/195,subject_5,2024-10-05,Fair performance,6
OGB/2024/195,subject_13,2024-10-09,Excellent performance,10
OGB/2024/195,subject_22,2024-10-04,Very bad performance,0
OGB/2024/195,subject_16,2024-10-10,Good performance,8
OGB/2024/195,subject_2,2024-10-07,Below average performance,2
OGB/2024/195,subject_14,2024-10-18,Below average performance,2
OGB/2024/195,subject_29,2024-10-16,Excellent performance,10
OGB/2024/195,subject_27,2024-10-01,Excellent performance,10
OGB/2024/196,subject_5,2024-09-24,Very bad performance,0
OGB/2024/196,subject_22,2024-09-23,Below average performance,2
OGB/2024/196,subject_23,2024-10-01,Fair performance,6
OGB/2024/196,subject_13,2024-09-29,Below average performance,2
OGB/2024/196,subject_17,2024-09-25,Excellent performance,10
OGB/2024/196,subject_24,2024-10-17,Below average performance,2
OGB/2024/196,subject_26,2024-09-21,Very bad performance,0
OGB/2024/196,subject_15,2024-10-09,Fair performance,6
OGB/2024/196,subject_29,2024-10-01,Excellent performance,10
OGB/2024/196,subject_28,2024-09-25,Fair performance,6
OGB/2024/197,subject_14,2024-10-18,Excellent performance,10
OGB/2024/197,subject_15,2024-10-05,Below average performance,2
OGB/2024/197,subject_17,2024-09-28,Fair performance,6
OGB/2024/197,subject_23,2024-10-17,Excellent performance,10
OGB/2024/197,subject_18,2024-09-30,Very bad performance,0
OGB/2024/197,subject_29,2024-10-12,Excellent performance,10
OGB/2024/197,subject_6,2024-09-25,Below average performance,2
OGB/2024/197,subject_25,2024-09-21,Very bad performance,0
OGB/2024/197,subject_26,2024-10-06,Excellent performance,10
OGB/2024/197,subject_27,2024-10-13,Below average performance,2
OGB/2024/198,subject_14,2024-09-27,Excellent performance,10
OGB/2024/198,subject_25,2024-09-20,Excellent performance,10
OGB/2024/198,subject_28,2024-10-18,Very bad performance,0
OGB/2024/198,subject_24,2024-10-01,Good performance,8
OGB/2024/198,subject_6,2024-09-27,Excellent performance,10
OGB/2024/198,subject_5,2024-10-08,Excellent performance,10
OGB/2024/198,subject_29,2024-10-10,Excellent performance,10
OGB/2024/198,subject_21,2024-09-21,Excellent performance,10
OGB/2024/198,subject_17,2024-10-02,Excellent performance,10
OGB/2024/198,subject_18,2024-10-12,Excellent performance,10
OGB/2024/199,subject_13,2024-09-23,Excellent performance,10
OGB/2024/199,subject_15,2024-09-27,Very bad performance,0
OGB/2024/199,subject_22,2024-10-10,Excellent performance,10
OGB/2024/199,subject_25,2024-10-07,Excellent performance,10
OGB/2024/199,subject_1,2024-09-18,Fair performance,6
OGB/2024/199,subject_17,2024-10-15,Excellent performance,10
OGB/2024/199,subject_16,2024-10-15,Fair performance,6
OGB/2024/199,subject_18,2024-09-20,Good performance,8
OGB/2024/200,subject_6,2024-10-18,Good performance,8
OGB/2024/200,subject_1,2024-09-24,Very bad performance,0
OGB/2024/200,subject_9,2024-10-11,Good performance,8
OGB/2024/200,subject_10,2024-10-10,Excellent performance,10
OGB/2024/200,subject_5,2024-10-04,Very bad performance,0
OGB/2024/200,subject_7,2024-10-11,Good performance,8
OGB/2024/200,subject_3,2024-10-14,Excellent performance,10
OGB/2024/200,subject_8,2024-09-22,Fair performance,6
OGB/2024/200,subject_2,2024-10-13,Good performance,8
OGB/2024/200,subject_4,2024-10-10,Good performance,8
OGB/2024/201,subject_5,2024-10-02,Excellent performance,10
OGB/2024/201,subject_29,2024-10-11,Excellent performance,10
OGB/2024/201,subject_27,2024-10-03,Excellent performance,10
OGB/2024/201,subject_2,2024-10-05,Very bad performance,0
OGB/2024/201,subject_17,2024-09-19,Average performance,4
OGB/2024/201,subject_14,2024-09-18,Below average performance,2
OGB/2024/201,subject_21,2024-10-14,Below average performance,2
OGB/2024/201,subject_15,2024-10-05,Excellent performance,10
OGB/2024/201,subject_22,2024-10-02,Very bad performance,0
OGB/2024/201,subject_25,2024-10-01,Below average performance,2
OGB/2024/202,subject_2,2024-10-09,Below average performance,2
OGB/2024/202,subject_5,2024-10-01,Below average performance,2
OGB/2024/202,subject_6,2024-10-09,Fair performance,6
OGB/2024/202,subject_9,2024-10-09,Excellent performance,10
OGB/2024/202,subject_1,2024-10-15,Good performance,8
OGB/2024/202,subject_7,2024-09-26,Excellent performance,10
OGB/2024/202,subject_4,2024-09-24,Good performance,8
OGB/2024/202,subject_8,2024-09-28,Very bad performance,0
OGB/2024/202,subject_10,2024-09-21,Excellent performance,10
OGB/2024/202,subject_3,2024-10-01,Fair performance,6
OGB/2024/203,subject_2,2024-09-21,Excellent performance,10
OGB/2024/203,subject_24,2024-09-27,Very bad performance,0
OGB/2024/203,subject_6,2024-10-18,Fair performance,6
OGB/2024/203,subject_23,2024-10-07,Excellent performance,10
OGB/2024/203,subject_16,2024-10-16,Good performance,8
OGB/2024/203,subject_15,2024-09-20,Excellent performance,10
OGB/2024/203,subject_25,2024-10-02,Excellent performance,10
OGB/2024/203,subject_27,2024-09-30,Below average performance,2
OGB/2024/203,subject_1,2024-09-27,Fair performance,6
OGB/2024/203,subject_21,2024-09-18,Good performance,8
OGB/2024/204,subject_18,2024-10-18,Excellent performance,10
OGB/2024/204,subject_1,2024-09-25,Fair performance,6
OGB/2024/204,subject_28,2024-09-22,Below average performance,2
OGB/2024/204,subject_27,2024-10-11,Very bad performance,0
OGB/2024/204,subject_29,2024-09-21,Excellent performance,10
OGB/2024/204,subject_2,2024-10-02,Excellent performance,10
OGB/2024/204,subject_25,2024-10-15,Excellent performance,10
OGB/2024/204,subject_26,2024-09-30,Very bad performance,0
OGB/2024/204,subject_13,2024-09-21,Excellent performance,10
OGB/2024/204,subject_6,2024-10-01,Excellent performance,10
OGB/2024/205,subject_22,2024-10-08,Very bad performance,0
OGB/2024/205,subject_24,2024-10-05,Fair performance,6
OGB/2024/205,subject_26,2024-10-16,Below average performance,2
OGB/2024/205,subject_13,2024-10-18,Good performance,8
OGB/2024/205,subject_6,2024-10-17,Fair performance,6
OGB/2024/205,subject_15,2024-10-09,Very bad performance,0
OGB/2024/205,subject_25,2024-10-18,Excellent performance,10
OGB/2024/205,subject_21,2024-10-03,Very bad performance,0
OGB/2024/206,subject_6,2024-09-23,Excellent performance,10
OGB/2024/206,subject_7,2024-10-01,Excellent performance,10
OGB/2024/206,subject_9,2024-10-03,Fair performance,6
OGB/2024/206,subject_2,2024-09-25,Fair performance,6
OGB/2024/206,subject_8,2024-10-03,Excellent performance,10
OGB/2024/206,subject_3,2024-09-24,Good performance,8
OGB/2024/206,subject_5,2024-09-30,Excellent performance,10
OGB/2024/206,subject_10,2024-10-04,Good performance,8
OGB/2024/206,subject_4,2024-09-19,Below average performance,2
OGB/2024/206,subject_1,2024-09-23,Excellent performance,10
OGB/2024/207,subject_15,2024-10-09,Excellent performance,10
OGB/2024/207,subject_27,2024-10-14,Very bad performance,0
OGB/2024/207,subject_1,2024-09-18,Fair performance,6
OGB/2024/207,subject_2,2024-10-10,Very bad performance,0
OGB/2024/207,subject_13,2024-10-02,Very bad performance,0
OGB/2024/207,subject_23,2024-09-22,Fair performance,6
OGB/2024/207,subject_29,2024-09-25,Excellent performance,10
OGB/2024/207,subject_17,2024-10-18,Good performance,8
OGB/2024/207,subject_26,2024-09-30,Good performance,8
OGB/2024/208,subject_15,2024-09-23,Below average performance,2
OGB/2024/208,subject_27,2024-10-02,Fair performance,6
OGB/2024/208,subject_26,2024-09-25,Excellent performance,10
OGB/2024/208,subject_5,2024-09-25,Excellent performance,10
OGB/2024/208,subject_2,2024-10-13,Excellent performance,10
OGB/2024/208,subject_23,2024-10-14,Good performance,8
OGB/2024/208,subject_28,2024-09-28,Very bad performance,0
OGB/2024/208,subject_16,2024-09-24,Excellent performance,10
OGB/2024/208,subject_17,2024-09-20,Very bad performance,0
OGB/2024/208,subject_18,2024-09-18,Very bad performance,0
OGB/2024/209,subject_17,2024-10-09,Fair performance,6
OGB/2024/209,subject_27,2024-09-22,Very bad performance,0
OGB/2024/209,subject_2,2024-10-17,Very bad performance,0
OGB/2024/209,subject_25,2024-09-27,Fair performance,6
OGB/2024/209,subject_18,2024-10-10,Very bad performance,0
OGB/2024/209,subject_24,2024-09-26,Below average performance,2
OGB/2024/209,subject_15,2024-09-18,Below average performance,2
OGB/2024/209,subject_23,2024-10-04,Below average performance,2
OGB/2024/209,subject_13,2024-10-05,Excellent performance,10
OGB/2024/209,subject_28,2024-09-28,Excellent performance,10
OGB/2024/210,subject_8,2024-09-23,Very bad performance,0
OGB/2024/210,subject_6,2024-10-01,Fair performance,6
OGB/2024/210,subject_9,2024-10-16,Good performance,8
OGB/2024/210,subject_2,2024-09-26,Excellent performance,10
OGB/2024/210,subject_7,2024-09-20,Excellent performance,10
OGB/2024/210,subject_4,2024-09-28,Average performance,4
OGB/2024/210,subject_5,2024-09-29,Fair performance,6
OGB/2024/210,subject_1,2024-09-30,Very bad performance,0
OGB/2024/210,subject_10,2024-10-11,Good performance,8
OGB/2024/210,subject_3,2024-10-02,Excellent performance,10
OGB/2024/211,subject_4,2024-10-14,Average performance,4
OGB/2024/211,subject_9,2024-09-29,Below average performance,2
OGB/2024/211,subject_5,2024-10-18,Excellent performance,10
OGB/2024/211,subject_3,2024-10-12,Below average performance,2
OGB/2024/211,subject_1,2024-09-26,Below average performance,2
OGB/2024/211,subject_2,2024-10-03,Excellent performance,10
OGB/2024/211,subject_6,2024-09-18,Average performance,4
OGB/2024/211,subject_7,2024-10-05,Very bad performance,0
OGB/2024/212,subject_22,2024-10-10,Very bad performance,0
OGB/2024/212,subject_26,2024-09-19,Very bad performance,0
OGB/2024/212,subject_29,2024-10-17,Good performance,8
OGB/2024/212,subject_15,2024-09-23,Good performance,8
OGB/2024/212,subject_2,2024-10-06,Fair performance,6
OGB/2024/212,subject_28,2024-10-11,Good performance,8
OGB/2024/212,subject_6,2024-10-06,Excellent performance,10
OGB/2024/212,subject_18,2024-10-04,Good performance,8
OGB/2024/213,subject_10,2024-09-28,Very bad performance,0
OGB/2024/213,subject_5,2024-09-23,Fair performance,6
OGB/2024/213,subject_3,2024-10-07,Very bad performance,0
OGB/2024/213,subject_1,2024-09-28,Excellent performance,10
OGB/2024/213,subject_6,2024-10-01,Excellent performance,10
OGB/2024/213,subject_2,2024-10-06,Below average performance,2
OGB/2024/213,subject_9,2024-09-30,Very bad performance,0
OGB/2024/213,subject_8,2024-09-30,Fair performance,6
OGB/2024/213,subject_7,2024-10-09,Fair performance,6
OGB/2024/214,subject_14,2024-10-18,Below average performance,2
OGB/2024/214,subject_28,2024-10-16,Very bad performance,0
OGB/2024/214,subject_2,2024-09-20,Below average performance,2
OGB/2024/214,subject_26,2024-10-11,Good performance,8
OGB/2024/214,subject_17,2024-09-27,Excellent performance,10
OGB/2024/214,subject_5,2024-09-29,Very bad performance,0
OGB/2024/214,subject_27,2024-09-28,Average performance,4
OGB/2024/214,subject_29,2024-09-27,Very bad performance,0
OGB/2024/215,subject_7,2024-09-23,Excellent performance,10
OGB/2024/215,subject_2,2024-09-19,Very bad performance,0
OGB/2024/215,subject_9,2024-10-12,Excellent performance,10
OGB/2024/215,subject_10,2024-09-28,Excellent performance,10
OGB/2024/215,subject_6,2024-09-26,Very bad performance,0
OGB/2024/215,subject_4,2024-10-15,Fair performance,6
OGB/2024/215,subject_5,2024-09-21,Excellent performance,10
OGB/2024/215,subject_8,2024-09-22,Fair performance,6
OGB/2024/216,subject_6,2024-10-16,Fair performance,6
OGB/2024/216,subject_8,2024-10-03,Good performance,8
OGB/2024/216,subject_4,2024-10-17,Excellent performance,10
OGB/2024/216,subject_2,2024-09-19,Excellent performance,10
OGB/2024/216,subject_10,2024-10-12,Fair performance,6
OGB/2024/216,subject_5,2024-10-15,Excellent performance,10
OGB/2024/216,subject_9,2024-09-22,Good performance,8
OGB/2024/216,subject_3,2024-10-16,Below average performance,2
OGB/2024/216,subject_7,2024-10-08,Very bad performance,0
OGB/2024/217,subject_4,2024-10-07,Very bad performance,0
OGB/2024/217,subject_8,2024-10-07,Excellent performance,10
OGB/2024/217,subject_9,2024-10-08,Very bad performance,0
OGB/2024/217,subject_7,2024-10-15,Fair performance,6
OGB/2024/217,subject_3,2024-10-03,Average performance,4
OGB/2024/217,subject_2,2024-09-24,Below average performance,2
OGB/2024/217,subject_5,2024-10-15,Very bad performance,0
OGB/2024/217,subject_1,2024-10-05,Fair performance,6
OGB/2024/217,subject_10,2024-10-02,Good performance,8
OGB/2024/217,subject_6,2024-09-18,Below average performance,2
OGB/2024/218,subject_7,2024-10-16,Excellent performance,10
OGB/2024/218,subject_3,2024-10-06,Fair performance,6
OGB/2024/218,subject_6,2024-10-01,Excellent performance,10
OGB/2024/218,subject_8,2024-09-24,Fair performance,6
OGB/2024/218,subject_5,2024-10-13,Good performance,8
OGB/2024/218,subject_1,2024-10-07,Excellent performance,10
OGB/2024/218,subject_9,2024-10-07,Excellent performance,10
OGB/2024/218,subject_10,2024-09-28,Excellent performance,10
